boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,BoroCTLbl,household_income_acs2018_Households (HH) Count,household_income_acs2018_HH 0-10k,household_income_acs2018_HH 10k-15k,household_income_acs2018_HH 15k-25k,household_income_acs2018_HH 25k-35k,household_income_acs2018_HH 35k-50k,household_income_acs2018_HH 50k-75k,household_income_acs2018_HH 75k-100k,household_income_acs2018_HH 100k-150k,household_income_acs2018_HH 150k-200k,household_income_acs2018_HH 200k-UP,household_income_acs2018_Household Median Income,Hospital N,Addresss,System,Number of,GFA,Year built,Latitude,Longitude
"3","3015500",Brooklyn,I,"015500","155",BK37,Park Slope-Gowanus,"4005",1610814.5301900000777095556259155273438,5181.3515160300003117299638688564301,Brooklyn 155,"1544",5.1,2.6,1.5,0.6,2.8,11.7,7,17.7,14.6,36.5,"152237",New York-Presbyterian Brooklyn Methodist Hospital,"506 Sixth Street, Brooklyn, NY 11215",NewYork-Presbyterian,"591","577,381","1931",40.668331600000002,-73.982023600000005
"3","3015700",Brooklyn,I,"015700","157",BK37,Park Slope-Gowanus,"4005",1802056.0472200000658631324768066406250,5427.7045746900002995971590280532837,Brooklyn 157,"1986",2.7,0,0.8,7.8,4.5,9.3,20.7,12.9,17.8,23.5,"107063",New York-Presbyterian Brooklyn Methodist Hospital,"506 Sixth Street, Brooklyn, NY 11215",NewYork-Presbyterian,"591","577,381","1931",40.668331600000002,-73.982023600000005
"5","5029102",Staten Island,I,"029102","291.02",SI05,New Springville-Bloomfield-Travis,"3902",106429275.0530000030994415283203125000000,58467.1083752999984426423907279968262,Staten Island 291.02,"1043",2.6,4.3,8.5,7.1,8.3,19.8,14.5,20.4,5.8,8.6,"74720",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"5","5029102",Staten Island,I,"029102","291.02",SI05,New Springville-Bloomfield-Travis,"3902",106429275.0530000030994415283203125000000,58467.1083752999984426423907279968262,Staten Island 291.02,"1043",2.6,4.3,8.5,7.1,8.3,19.8,14.5,20.4,5.8,8.6,"74720",Richmond University Medical Center,"355 Bard Avenue, Staten Island, NY 10310",Mount Sinai,"448","538,240","1903",40.635674199999997,-74.108015699999996
"3","3017000",Brooklyn,I,"017000","170",BK27,Bath Beach,"4017",2249706.4714700002223253250122070312500,7327.4271317100001397193409502506256,Brooklyn 170,"1141",2.2,6.7,14.8,4.2,6.7,10.7,16.2,24.6,8.7,5.1,"79526",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3017800",Brooklyn,E,"017800","178",BK27,Bath Beach,"4017",1765217.2113300000783056020736694335938,6092.0426893300000301678664982318878,Brooklyn 178,"919",5.8,5.4,8.7,10.1,12.4,17.4,12.7,19.9,5.4,2.1,"67917",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3018600",Brooklyn,I,"018600","186",BK28,Bensonhurst West,"4017",1216850.3559999999124556779861450195313,4679.7297220399996149353682994842529,Brooklyn 186,"734",3,5,11,14.4,12,16.3,6.7,17.8,7.8,5.9,"58750",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3018800",Brooklyn,I,"018800","188",BK28,Bensonhurst West,"4017",1885932.6317300000227987766265869140625,5864.2897072899995691841468214988708,Brooklyn 188,"932",1.8,7.7,8.9,5.8,8.3,17.9,13.5,21.8,7.4,6.9,"73889",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3019000",Brooklyn,E,"019000","190",BK28,Bensonhurst West,"4017",2291793.6053999997675418853759765625000,6614.3189631499999450170435011386871,Brooklyn 190,"1506",6.8,8.2,9.9,11.5,18.4,12.5,12,11.4,6.2,3.1,"44762",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3019200",Brooklyn,E,"019200","192",BK88,Borough Park,"4014",2042946.4738600000273436307907104492188,5880.3171759300003031967207789421082,Brooklyn 192,"796",3.1,6.7,16.1,16.8,17.2,10.1,9.8,10.4,1.8,8,"41629",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3019400",Brooklyn,E,"019400","194",BK30,Dyker Heights,"4013",1920211.7554599998984485864639282226563,6220.2926633899996886611916124820709,Brooklyn 194,"1159",5.3,7.6,16.9,10.9,12.8,10.7,15.4,11.5,2.6,6.4,"45602",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3019500",Brooklyn,I,"019500","195",BK69,Clinton Hill,"4004",1475082.7078299999702721834182739257813,4887.7171068099996773526072502136230,Brooklyn 195,"1841",7.7,0.6,4.3,7.3,7.2,16.7,13.9,22.9,10.8,8.6,"90279",Brooklyn Hospital Center - Downtown Campus,"121 Dekalb Avenue, Brooklyn, NY 11201",SUNY,"464","335,000","1982",40.691268999999998,-73.979962999999998
"3","3019600",Brooklyn,E,"019600","196",BK30,Dyker Heights,"4013",2027285.9217699998989701271057128906250,5718.1676337999997485894709825515747,Brooklyn 196,"1420",8.2,5.6,17.3,13.1,15.6,13.5,13.3,9.2,2.6,1.6,"42121",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3019700",Brooklyn,I,"019700","197",BK69,Clinton Hill,"4004",1828072.2060799999162554740905761718750,6148.3415288200003487872891128063202,Brooklyn 197,"1692",7.4,5.7,3.7,3,6.3,13.5,11.4,13.7,10.6,24.7,"96111",Brooklyn Hospital Center - Downtown Campus,"121 Dekalb Avenue, Brooklyn, NY 11201",SUNY,"464","335,000","1982",40.691268999999998,-73.979962999999998
"3","3019800",Brooklyn,E,"019800","198",BK30,Dyker Heights,"4013",1450201.4967600000090897083282470703125,5279.3970456899996861466206610202789,Brooklyn 198,"604",13.1,2.3,5.8,6.8,13.6,15.6,8.8,10.4,11.8,11.9,"61875",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3020400",Brooklyn,I,"020400","204",BK30,Dyker Heights,"4013",1450945.7839899999089539051055908203125,5280.3383215800004109041765332221985,Brooklyn 204,"698",7,2.1,7.2,4.6,11.7,10.9,11,20.9,9.6,14.9,"89167",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3020800",Brooklyn,E,"020800","208",BK30,Dyker Heights,"4013",1542688.9969399999827146530151367187500,5945.3054846699997142422944307327271,Brooklyn 208,"1017",3.5,4.7,13.9,13.2,5.7,24.9,16.6,9.4,2.1,6,"59375",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3021000",Brooklyn,E,"021000","210",BK30,Dyker Heights,"4013",1614539.9324900000356137752532958984375,5710.8280202799996914109215140342712,Brooklyn 210,"1336",13.1,5.7,10,15.4,10,16.5,7,12,6.9,3.4,"41293",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3021200",Brooklyn,E,"021200","212",BK30,Dyker Heights,"4013",2054324.4666599999181926250457763671875,5986.1052278200004366226494312286377,Brooklyn 212,"1369",4.4,6.1,21.3,9.9,9.7,22,5.6,13.1,2.6,5.5,"48633",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3021400",Brooklyn,E,"021400","214",BK88,Borough Park,"4014",1808036.3123699999414384365081787109375,5551.9942408500000965432263910770416,Brooklyn 214,"520",4.2,9.4,7.9,9.6,10.4,20,10,13.8,6.2,8.5,"60833",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3021900",Brooklyn,E,"021900","219",BK61,Crown Heights North,"4006",1582742.1643300000578165054321289062500,5031.2881258999996134662069380283356,Brooklyn 219,"1541",8.2,8.6,8.8,4.9,8.3,15.9,14.1,15.8,4.6,10.6,"65375",Kings County Hospital Center,"451 Clarkson Avenue, Brooklyn, NY 11203",Health+,"639","1,503,150","1930",40.656885600000003,-73.946896199999998
"3","3021900",Brooklyn,E,"021900","219",BK61,Crown Heights North,"4006",1582742.1643300000578165054321289062500,5031.2881258999996134662069380283356,Brooklyn 219,"1541",8.2,8.6,8.8,4.9,8.3,15.9,14.1,15.8,4.6,10.6,"65375",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3022000",Brooklyn,E,"022000","220",BK88,Borough Park,"4014",2091173.1606799999717622995376586914063,6117.0822995700000319629907608032227,Brooklyn 220,"1167",10.5,11,25.6,10.9,12.3,11.5,8.3,6.6,2.3,1,"30354",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3022100",Brooklyn,E,"022100","221",BK61,Crown Heights North,"4006",1617936.8812400000169873237609863281250,5511.9646930700000666547566652297974,Brooklyn 221,"1627",6.5,9.9,4.8,14.6,12.4,13.8,6.2,12.2,5.2,14.6,"51622",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3022200",Brooklyn,E,"022200","222",BK88,Borough Park,"4014",1896474.0505099999718368053436279296875,5742.1794758799996998277492821216583,Brooklyn 222,"1078",8.7,7.8,26.7,6.7,13.8,14.3,10.3,4.1,2.7,4.9,"35104",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3022700",Brooklyn,E,"022700","227",BK69,Clinton Hill,"4004",2588318.2164099998772144317626953125000,6861.7197090700001353980042040348053,Brooklyn 227,"1645",6.4,3.9,1.6,10.9,13.6,6.6,19.2,17.3,6.2,14.2,"81813",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3022700",Brooklyn,E,"022700","227",BK69,Clinton Hill,"4004",2588318.2164099998772144317626953125000,6861.7197090700001353980042040348053,Brooklyn 227,"1645",6.4,3.9,1.6,10.9,13.6,6.6,19.2,17.3,6.2,14.2,"81813",Brooklyn Hospital Center - Downtown Campus,"121 Dekalb Avenue, Brooklyn, NY 11201",SUNY,"464","335,000","1982",40.691268999999998,-73.979962999999998
"3","3023500",Brooklyn,E,"023500","235",BK69,Clinton Hill,"4004",1523725.7670400000642985105514526367188,4958.0349540500001239706762135028839,Brooklyn 235,"1419",10.3,8.9,3.2,10.4,11.1,12.6,11.9,19.9,1.4,10.2,"57813",Woodhull Medical & Mental Health Center,"760 Broadway, Brooklyn, NY 11206",Health+,"364","835,231","1972",40.699698800000000,-73.944700299999994
"3","3023600",Brooklyn,E,"023600","236",BK88,Borough Park,"4014",1828207.7766199999023228883743286132813,6242.9810767999997551669366657733917,Brooklyn 236,"1532",11.8,12.7,23.9,15.5,7.8,15.1,4.4,5.5,2.6,0.7,"26330",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3023800",Brooklyn,E,"023800","238",BK88,Borough Park,"4014",1828765.8217800001148134469985961914063,6244.5567314500003703869879245758057,Brooklyn 238,"1197",5.2,12.6,21.7,19,4.8,7,7.7,9.9,7.7,4.4,"30929",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3024000",Brooklyn,E,"024000","240",BK88,Borough Park,"4014",1827206.3930500000715255737304687500000,6240.4593496699999377597123384475708,Brooklyn 240,"1336",15.2,9.1,14.8,8.8,11.9,18,7.3,6.4,7.7,0.7,"39444",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3024200",Brooklyn,E,"024200","242",BK88,Borough Park,"4014",2061125.0468299998901784420013427734375,6964.5493925500004479545168578624725,Brooklyn 242,"751",3.7,6.4,12.5,8.1,10,20.5,9.1,10.4,9.1,10.3,"62361",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3024500",Brooklyn,E,"024500","245",BK75,Bedford,"4003",1795931.5433100000955164432525634765625,5582.2225627999996504513546824455261,Brooklyn 245,"1739",5.3,4.1,1.4,12.1,9.5,15,19.1,18.7,3.6,11.2,"78924",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3024600",Brooklyn,E,"024600","246",BK88,Borough Park,"4014",1845582.9349799999035894870758056640625,6796.3133358100003533763810992240906,Brooklyn 246,"923",9,6.4,11.3,9.4,14.1,13.8,8.9,11.2,7.2,8.9,"49830","New York Community Hospital of Brooklyn, Inc","2525 Kings Highway, Brooklyn, NY 11229",NewYork-Presbyterian,"134","113,300","1929",40.613795900000000,-73.950539599999999
"3","3024600",Brooklyn,E,"024600","246",BK88,Borough Park,"4014",1845582.9349799999035894870758056640625,6796.3133358100003533763810992240906,Brooklyn 246,"923",9,6.4,11.3,9.4,14.1,13.8,8.9,11.2,7.2,8.9,"49830",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3024700",Brooklyn,I,"024700","247",BK61,Crown Heights North,"4006",2028330.4254799999762326478958129882813,7488.7017296399999395362101495265961,Brooklyn 247,"1043",14.1,6.5,14.6,8.2,10.8,15,16.4,6.6,6.9,0.9,"45871",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3024800",Brooklyn,E,"024800","248",BK28,Bensonhurst West,"4017",1895137.5190300000831484794616699218750,6417.4833058699996399809606373310089,Brooklyn 248,"803",3.5,5.9,10.5,11,13.8,18.1,12.8,14.6,5.9,4.1,"57768",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3024900",Brooklyn,E,"024900","249",BK75,Bedford,"4003",1813352.6945100000593811273574829101563,5777.6551933299997472204267978668213,Brooklyn 249,"1827",9.7,0.5,10.9,8,9.6,16,15,11,9.2,9.9,"67346",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3025000",Brooklyn,I,"025000","250",BK28,Bensonhurst West,"4017",1867289.9527400000952184200286865234375,5938.2025387499998032581061124801636,Brooklyn 250,"532",8.5,6.2,5.5,12.2,8.1,21.1,13.9,16.4,5.1,3.2,"54362",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3040600",Brooklyn,E,"040600","406",BK29,Bensonhurst East,"4017",1582378.6661700000986456871032714843750,5548.5463596700001289718784391880035,Brooklyn 406,"1200",11.5,5.4,15.3,13.4,7.2,13.8,12.3,11.3,3.6,6.3,"44625",Coney Island Hospital,"2601 Ocean Parkway, Brooklyn, NY 11235",Health+,"371","637,100","1931",40.585629800000000,-73.967059300000003
"3","3025200",Brooklyn,E,"025200","252",BK28,Bensonhurst West,"4017",1950979.0952600000891834497451782226563,6686.6067265800002132891677320003510,Brooklyn 252,"1869",5.5,6.8,12.9,3.6,16.8,20.5,17.9,10.1,4.4,1.4,"58188",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3025400",Brooklyn,E,"025400","254",BK28,Bensonhurst West,"4017",1888611.5817599999718368053436279296875,6302.3946812300000601680949330329895,Brooklyn 254,"1173",6.8,12.9,13.6,8.5,11.7,9.5,10.1,11.2,7.2,8.5,"46278","New York Community Hospital of Brooklyn, Inc","2525 Kings Highway, Brooklyn, NY 11229",NewYork-Presbyterian,"134","113,300","1929",40.613795900000000,-73.950539599999999
"3","3025400",Brooklyn,E,"025400","254",BK28,Bensonhurst West,"4017",1888611.5817599999718368053436279296875,6302.3946812300000601680949330329895,Brooklyn 254,"1173",6.8,12.9,13.6,8.5,11.7,9.5,10.1,11.2,7.2,8.5,"46278",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3025600",Brooklyn,E,"025600","256",BK28,Bensonhurst West,"4017",1869263.0703799999319016933441162109375,6298.0654611999998451210558414459229,Brooklyn 256,"913",4.3,7.6,16.9,13.3,8.1,17.7,11.1,15.4,3.9,1.8,"49821",Coney Island Hospital,"2601 Ocean Parkway, Brooklyn, NY 11235",Health+,"371","637,100","1931",40.585629800000000,-73.967059300000003
"3","3025600",Brooklyn,E,"025600","256",BK28,Bensonhurst West,"4017",1869263.0703799999319016933441162109375,6298.0654611999998451210558414459229,Brooklyn 256,"913",4.3,7.6,16.9,13.3,8.1,17.7,11.1,15.4,3.9,1.8,"49821","New York Community Hospital of Brooklyn, Inc","2525 Kings Highway, Brooklyn, NY 11229",NewYork-Presbyterian,"134","113,300","1929",40.613795900000000,-73.950539599999999
"3","3025600",Brooklyn,E,"025600","256",BK28,Bensonhurst West,"4017",1869263.0703799999319016933441162109375,6298.0654611999998451210558414459229,Brooklyn 256,"913",4.3,7.6,16.9,13.3,8.1,17.7,11.1,15.4,3.9,1.8,"49821",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3025800",Brooklyn,E,"025800","258",BK28,Bensonhurst West,"4017",1832115.6247900000307708978652954101563,6257.5543202299995755311101675033569,Brooklyn 258,"1508",8.4,6.5,19.1,8.9,10.8,18.2,10.2,8,7,2.9,"42396",Coney Island Hospital,"2601 Ocean Parkway, Brooklyn, NY 11235",Health+,"371","637,100","1931",40.585629800000000,-73.967059300000003
"3","3025800",Brooklyn,E,"025800","258",BK28,Bensonhurst West,"4017",1832115.6247900000307708978652954101563,6257.5543202299995755311101675033569,Brooklyn 258,"1508",8.4,6.5,19.1,8.9,10.8,18.2,10.2,8,7,2.9,"42396",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3026000",Brooklyn,E,"026000","260",BK28,Bensonhurst West,"4017",1753286.1715599999297410249710083007813,5699.1891847599999891826882958412170,Brooklyn 260,"1095",4.6,0.7,17.4,11.7,16,12.8,13.1,9.9,5.7,8.3,"49735",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3026200",Brooklyn,E,"026200","262",BK28,Bensonhurst West,"4017",1699503.0575099999550729990005493164063,5384.7680348000003505148924887180328,Brooklyn 262,"812",6.4,3.7,12.4,5.9,21.1,18.6,5.2,11.2,8.6,6.9,"50625",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3026300",Brooklyn,E,"026300","263",BK75,Bedford,"4003",1287405.9713200000114738941192626953125,4799.5568494400004055933095514774323,Brooklyn 263,"842",18.3,11,14.5,6.1,13.5,10.7,4.8,10,6.2,5,"35208",Interfaith Medical Center,"1545 Atlantic Avenue, Brooklyn, NY 11213",Others,"287","328,792","1928",40.678378400000000,-73.939596199999997
"3","3026300",Brooklyn,E,"026300","263",BK75,Bedford,"4003",1287405.9713200000114738941192626953125,4799.5568494400004055933095514774323,Brooklyn 263,"842",18.3,11,14.5,6.1,13.5,10.7,4.8,10,6.2,5,"35208",Woodhull Medical & Mental Health Center,"760 Broadway, Brooklyn, NY 11206",Health+,"364","835,231","1972",40.699698800000000,-73.944700299999994
"3","3026400",Brooklyn,E,"026400","264",BK28,Bensonhurst West,"4017",2038976.3037499999627470970153808593750,7095.0860667799997827387414872646332,Brooklyn 264,"1541",6.5,1.6,14.7,13.8,13.5,12.5,14,14,4,5.4,"49813",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
"3","3026600",Brooklyn,E,"026600","266",BK28,Bensonhurst West,"4017",1785503.0864200000651180744171142578125,7706.9996467800001482828520238399506,Brooklyn 266,"1080",6.9,6.9,8.2,12.4,22.4,7.4,10.5,13.9,7.6,3.9,"47567",Coney Island Hospital,"2601 Ocean Parkway, Brooklyn, NY 11235",Health+,"371","637,100","1931",40.585629800000000,-73.967059300000003
"3","3026600",Brooklyn,E,"026600","266",BK28,Bensonhurst West,"4017",1785503.0864200000651180744171142578125,7706.9996467800001482828520238399506,Brooklyn 266,"1080",6.9,6.9,8.2,12.4,22.4,7.4,10.5,13.9,7.6,3.9,"47567",Maimonides Medical Center,"4802 Tenth Avenue, Brooklyn, NY 11219",Montefiore,"711","184,350","1927",40.639265999999999,-74.000342399999994
