"","Provider Name","DRG_num","Discharge_Year","Variable","YoY_Change","system"
"1124","MOUNT SINAI BETH ISRAEL","291",2016,"Non_Medicare_Payments",-14.2,"Mount Sinai"
"1125","MOUNT SINAI BETH ISRAEL","291",2017,"Discharges",79,"Mount Sinai"
"1126","MOUNT SINAI BETH ISRAEL","291",2017,"Medicare_Payments",2.1,"Mount Sinai"
"1127","MOUNT SINAI BETH ISRAEL","291",2017,"Total_Payments",1.4,"Mount Sinai"
"1128","MOUNT SINAI BETH ISRAEL","291",2017,"Non_Medicare_Payments",-2.9,"Mount Sinai"
"1129","MOUNT SINAI BETH ISRAEL","312",2015,"Discharges",-34.4,"Mount Sinai"
"1130","MOUNT SINAI BETH ISRAEL","312",2015,"Medicare_Payments",-3.5,"Mount Sinai"
"1131","MOUNT SINAI BETH ISRAEL","312",2015,"Total_Payments",-0.3,"Mount Sinai"
"1132","MOUNT SINAI BETH ISRAEL","312",2015,"Non_Medicare_Payments",14.1,"Mount Sinai"
"1133","MOUNT SINAI BETH ISRAEL","312",2016,"Discharges",22.3,"Mount Sinai"
"1134","MOUNT SINAI BETH ISRAEL","312",2016,"Medicare_Payments",1.9,"Mount Sinai"
"1135","MOUNT SINAI BETH ISRAEL","312",2016,"Total_Payments",1,"Mount Sinai"
"1136","MOUNT SINAI BETH ISRAEL","312",2016,"Non_Medicare_Payments",-2.4,"Mount Sinai"
"1137","MOUNT SINAI BETH ISRAEL","312",2017,"Discharges",-16.9,"Mount Sinai"
"1138","MOUNT SINAI BETH ISRAEL","312",2017,"Medicare_Payments",2.7,"Mount Sinai"
"1139","MOUNT SINAI BETH ISRAEL","312",2017,"Total_Payments",3.8,"Mount Sinai"
"1140","MOUNT SINAI BETH ISRAEL","312",2017,"Non_Medicare_Payments",8,"Mount Sinai"
"1141","MOUNT SINAI BETH ISRAEL","392",2015,"Discharges",-27.2,"Mount Sinai"
"1142","MOUNT SINAI BETH ISRAEL","392",2015,"Medicare_Payments",-7.6,"Mount Sinai"
"1143","MOUNT SINAI BETH ISRAEL","392",2015,"Total_Payments",-2.4,"Mount Sinai"
"1144","MOUNT SINAI BETH ISRAEL","392",2015,"Non_Medicare_Payments",21.1,"Mount Sinai"
"1145","MOUNT SINAI BETH ISRAEL","392",2016,"Discharges",-17,"Mount Sinai"
"1146","MOUNT SINAI BETH ISRAEL","392",2016,"Medicare_Payments",5.2,"Mount Sinai"
"1147","MOUNT SINAI BETH ISRAEL","392",2016,"Total_Payments",0.5,"Mount Sinai"
"1148","MOUNT SINAI BETH ISRAEL","392",2016,"Non_Medicare_Payments",-15.9,"Mount Sinai"
"1149","MOUNT SINAI BETH ISRAEL","392",2017,"Discharges",-12.2,"Mount Sinai"
"1150","MOUNT SINAI BETH ISRAEL","392",2017,"Medicare_Payments",1.4,"Mount Sinai"
"1151","MOUNT SINAI BETH ISRAEL","392",2017,"Total_Payments",5.4,"Mount Sinai"
"1152","MOUNT SINAI BETH ISRAEL","392",2017,"Non_Medicare_Payments",22.8,"Mount Sinai"
"1153","MOUNT SINAI BETH ISRAEL","470",2015,"Discharges",-1.2,"Mount Sinai"
"1154","MOUNT SINAI BETH ISRAEL","470",2015,"Medicare_Payments",-5.9,"Mount Sinai"
"1155","MOUNT SINAI BETH ISRAEL","470",2015,"Total_Payments",-0.8,"Mount Sinai"
"1156","MOUNT SINAI BETH ISRAEL","470",2015,"Non_Medicare_Payments",28.6,"Mount Sinai"
"1157","MOUNT SINAI BETH ISRAEL","470",2016,"Discharges",-7.4,"Mount Sinai"
"1158","MOUNT SINAI BETH ISRAEL","470",2016,"Medicare_Payments",2,"Mount Sinai"
"1159","MOUNT SINAI BETH ISRAEL","470",2016,"Total_Payments",2.5,"Mount Sinai"
"1160","MOUNT SINAI BETH ISRAEL","470",2016,"Non_Medicare_Payments",4.3,"Mount Sinai"
"1161","MOUNT SINAI BETH ISRAEL","470",2017,"Discharges",-21.4,"Mount Sinai"
"1162","MOUNT SINAI BETH ISRAEL","470",2017,"Medicare_Payments",0.8,"Mount Sinai"
"1163","MOUNT SINAI BETH ISRAEL","470",2017,"Total_Payments",2.6,"Mount Sinai"
"1164","MOUNT SINAI BETH ISRAEL","470",2017,"Non_Medicare_Payments",10.3,"Mount Sinai"
"1165","MOUNT SINAI BETH ISRAEL","871",2015,"Discharges",53.2,"Mount Sinai"
"1166","MOUNT SINAI BETH ISRAEL","871",2015,"Medicare_Payments",-5.6,"Mount Sinai"
"1167","MOUNT SINAI BETH ISRAEL","871",2015,"Total_Payments",-4.8,"Mount Sinai"
"1168","MOUNT SINAI BETH ISRAEL","871",2015,"Non_Medicare_Payments",0.6,"Mount Sinai"
"1169","MOUNT SINAI BETH ISRAEL","871",2016,"Discharges",-1.3,"Mount Sinai"
"1170","MOUNT SINAI BETH ISRAEL","871",2016,"Medicare_Payments",2.9,"Mount Sinai"
"1171","MOUNT SINAI BETH ISRAEL","871",2016,"Total_Payments",2.2,"Mount Sinai"
"1172","MOUNT SINAI BETH ISRAEL","871",2016,"Non_Medicare_Payments",-1.8,"Mount Sinai"
"1173","MOUNT SINAI BETH ISRAEL","871",2017,"Discharges",14.6,"Mount Sinai"
"1174","MOUNT SINAI BETH ISRAEL","871",2017,"Medicare_Payments",2.3,"Mount Sinai"
"1175","MOUNT SINAI BETH ISRAEL","871",2017,"Total_Payments",3.4,"Mount Sinai"
"1176","MOUNT SINAI BETH ISRAEL","871",2017,"Non_Medicare_Payments",10.6,"Mount Sinai"
"1177","MOUNT SINAI HOSPITAL","291",2015,"Discharges",13.2,"Mount Sinai"
"1178","MOUNT SINAI HOSPITAL","291",2015,"Medicare_Payments",0.6,"Mount Sinai"
"1179","MOUNT SINAI HOSPITAL","291",2015,"Total_Payments",1.4,"Mount Sinai"
"1180","MOUNT SINAI HOSPITAL","291",2015,"Non_Medicare_Payments",5,"Mount Sinai"
"1181","MOUNT SINAI HOSPITAL","291",2016,"Discharges",-6.7,"Mount Sinai"
"1182","MOUNT SINAI HOSPITAL","291",2016,"Medicare_Payments",-3.3,"Mount Sinai"
"1183","MOUNT SINAI HOSPITAL","291",2016,"Total_Payments",-2.8,"Mount Sinai"
"1184","MOUNT SINAI HOSPITAL","291",2016,"Non_Medicare_Payments",-0.9,"Mount Sinai"
"1185","MOUNT SINAI HOSPITAL","291",2017,"Discharges",97.3,"Mount Sinai"
"1186","MOUNT SINAI HOSPITAL","291",2017,"Medicare_Payments",-3.7,"Mount Sinai"
"1187","MOUNT SINAI HOSPITAL","291",2017,"Total_Payments",-2.4,"Mount Sinai"
"1188","MOUNT SINAI HOSPITAL","291",2017,"Non_Medicare_Payments",2.7,"Mount Sinai"
"1189","MOUNT SINAI HOSPITAL","312",2015,"Discharges",-9.9,"Mount Sinai"
"1190","MOUNT SINAI HOSPITAL","312",2015,"Medicare_Payments",4.1,"Mount Sinai"
"1191","MOUNT SINAI HOSPITAL","312",2015,"Total_Payments",-0.4,"Mount Sinai"
"1192","MOUNT SINAI HOSPITAL","312",2015,"Non_Medicare_Payments",-13.7,"Mount Sinai"
"1193","MOUNT SINAI HOSPITAL","312",2016,"Discharges",-12.9,"Mount Sinai"
"1194","MOUNT SINAI HOSPITAL","312",2016,"Medicare_Payments",-3.2,"Mount Sinai"
"1195","MOUNT SINAI HOSPITAL","312",2016,"Total_Payments",3.7,"Mount Sinai"
"1196","MOUNT SINAI HOSPITAL","312",2016,"Non_Medicare_Payments",28.4,"Mount Sinai"
"1197","MOUNT SINAI HOSPITAL","312",2017,"Discharges",-30.3,"Mount Sinai"
"1198","MOUNT SINAI HOSPITAL","312",2017,"Medicare_Payments",9.2,"Mount Sinai"
"1199","MOUNT SINAI HOSPITAL","312",2017,"Total_Payments",14.7,"Mount Sinai"
"1200","MOUNT SINAI HOSPITAL","312",2017,"Non_Medicare_Payments",29.5,"Mount Sinai"
"1201","MOUNT SINAI HOSPITAL","392",2015,"Discharges",-23.4,"Mount Sinai"
"1202","MOUNT SINAI HOSPITAL","392",2015,"Medicare_Payments",-1.3,"Mount Sinai"
"1203","MOUNT SINAI HOSPITAL","392",2015,"Total_Payments",-3.1,"Mount Sinai"
"1204","MOUNT SINAI HOSPITAL","392",2015,"Non_Medicare_Payments",-8.2,"Mount Sinai"
"1205","MOUNT SINAI HOSPITAL","392",2016,"Discharges",-16.2,"Mount Sinai"
"1206","MOUNT SINAI HOSPITAL","392",2016,"Medicare_Payments",0.7,"Mount Sinai"
"1207","MOUNT SINAI HOSPITAL","392",2016,"Total_Payments",2.9,"Mount Sinai"
"1208","MOUNT SINAI HOSPITAL","392",2016,"Non_Medicare_Payments",9.9,"Mount Sinai"
"1209","MOUNT SINAI HOSPITAL","392",2017,"Discharges",-17.2,"Mount Sinai"
"1210","MOUNT SINAI HOSPITAL","392",2017,"Medicare_Payments",3.5,"Mount Sinai"
"1211","MOUNT SINAI HOSPITAL","392",2017,"Total_Payments",5,"Mount Sinai"
"1212","MOUNT SINAI HOSPITAL","392",2017,"Non_Medicare_Payments",9.2,"Mount Sinai"
"1213","MOUNT SINAI HOSPITAL","470",2015,"Discharges",-21.7,"Mount Sinai"
"1214","MOUNT SINAI HOSPITAL","470",2015,"Medicare_Payments",-3,"Mount Sinai"
"1215","MOUNT SINAI HOSPITAL","470",2015,"Total_Payments",-0.2,"Mount Sinai"
"1216","MOUNT SINAI HOSPITAL","470",2015,"Non_Medicare_Payments",9.8,"Mount Sinai"
"1217","MOUNT SINAI HOSPITAL","470",2016,"Discharges",0.7,"Mount Sinai"
"1218","MOUNT SINAI HOSPITAL","470",2016,"Medicare_Payments",-2.1,"Mount Sinai"
"1219","MOUNT SINAI HOSPITAL","470",2016,"Total_Payments",-2.6,"Mount Sinai"
"1220","MOUNT SINAI HOSPITAL","470",2016,"Non_Medicare_Payments",-4.2,"Mount Sinai"
"1221","MOUNT SINAI HOSPITAL","470",2017,"Discharges",-1.1,"Mount Sinai"
"1222","MOUNT SINAI HOSPITAL","470",2017,"Medicare_Payments",4,"Mount Sinai"
"1223","MOUNT SINAI HOSPITAL","470",2017,"Total_Payments",0.7,"Mount Sinai"
"1224","MOUNT SINAI HOSPITAL","470",2017,"Non_Medicare_Payments",-10,"Mount Sinai"
"1225","MOUNT SINAI HOSPITAL","871",2015,"Discharges",21.2,"Mount Sinai"
"1226","MOUNT SINAI HOSPITAL","871",2015,"Medicare_Payments",-0.5,"Mount Sinai"
"1227","MOUNT SINAI HOSPITAL","871",2015,"Total_Payments",-1.2,"Mount Sinai"
"1228","MOUNT SINAI HOSPITAL","871",2015,"Non_Medicare_Payments",-3.9,"Mount Sinai"
"1229","MOUNT SINAI HOSPITAL","871",2016,"Discharges",-7.3,"Mount Sinai"
"1230","MOUNT SINAI HOSPITAL","871",2016,"Medicare_Payments",2.1,"Mount Sinai"
"1231","MOUNT SINAI HOSPITAL","871",2016,"Total_Payments",2.6,"Mount Sinai"
"1232","MOUNT SINAI HOSPITAL","871",2016,"Non_Medicare_Payments",4.7,"Mount Sinai"
"1233","MOUNT SINAI HOSPITAL","871",2017,"Discharges",42.4,"Mount Sinai"
"1234","MOUNT SINAI HOSPITAL","871",2017,"Medicare_Payments",-2.3,"Mount Sinai"
"1235","MOUNT SINAI HOSPITAL","871",2017,"Total_Payments",0.5,"Mount Sinai"
"1236","MOUNT SINAI HOSPITAL","871",2017,"Non_Medicare_Payments",11.7,"Mount Sinai"
"1237","MOUNT SINAI WEST","291",2015,"Discharges",42,"Mount Sinai"
"1238","MOUNT SINAI WEST","291",2015,"Medicare_Payments",-0.1,"Mount Sinai"
"1239","MOUNT SINAI WEST","291",2015,"Total_Payments",0.2,"Mount Sinai"
"1240","MOUNT SINAI WEST","291",2015,"Non_Medicare_Payments",3,"Mount Sinai"
"1241","MOUNT SINAI WEST","291",2016,"Discharges",-9.5,"Mount Sinai"
"1242","MOUNT SINAI WEST","291",2016,"Medicare_Payments",-5.1,"Mount Sinai"
"1243","MOUNT SINAI WEST","291",2016,"Total_Payments",-4.7,"Mount Sinai"
"1244","MOUNT SINAI WEST","291",2016,"Non_Medicare_Payments",-1.4,"Mount Sinai"
"1245","MOUNT SINAI WEST","291",2017,"Discharges",56.9,"Mount Sinai"
"1246","MOUNT SINAI WEST","291",2017,"Medicare_Payments",4.4,"Mount Sinai"
"1247","MOUNT SINAI WEST","291",2017,"Total_Payments",6,"Mount Sinai"
"1248","MOUNT SINAI WEST","291",2017,"Non_Medicare_Payments",17.9,"Mount Sinai"
"1249","MOUNT SINAI WEST","312",2015,"Discharges",-36.8,"Mount Sinai"
"1250","MOUNT SINAI WEST","312",2015,"Medicare_Payments",-7.2,"Mount Sinai"
"1251","MOUNT SINAI WEST","312",2015,"Total_Payments",-4.7,"Mount Sinai"
"1252","MOUNT SINAI WEST","312",2015,"Non_Medicare_Payments",8.5,"Mount Sinai"
"1253","MOUNT SINAI WEST","312",2016,"Discharges",-42.9,"Mount Sinai"
"1254","MOUNT SINAI WEST","312",2016,"Medicare_Payments",4.9,"Mount Sinai"
"1255","MOUNT SINAI WEST","312",2016,"Total_Payments",3.7,"Mount Sinai"
"1256","MOUNT SINAI WEST","312",2016,"Non_Medicare_Payments",-2,"Mount Sinai"
"1257","MOUNT SINAI WEST","312",2017,"Discharges",-3.6,"Mount Sinai"
"1258","MOUNT SINAI WEST","312",2017,"Medicare_Payments",7.3,"Mount Sinai"
"1259","MOUNT SINAI WEST","312",2017,"Total_Payments",5.7,"Mount Sinai"
"1260","MOUNT SINAI WEST","312",2017,"Non_Medicare_Payments",-2,"Mount Sinai"
"1261","MOUNT SINAI WEST","392",2015,"Discharges",-28.4,"Mount Sinai"
"1262","MOUNT SINAI WEST","392",2015,"Medicare_Payments",-5.7,"Mount Sinai"
"1263","MOUNT SINAI WEST","392",2015,"Total_Payments",-5.6,"Mount Sinai"
"1264","MOUNT SINAI WEST","392",2015,"Non_Medicare_Payments",-5.1,"Mount Sinai"
"1265","MOUNT SINAI WEST","392",2016,"Discharges",-8.3,"Mount Sinai"
"1266","MOUNT SINAI WEST","392",2016,"Medicare_Payments",-0.1,"Mount Sinai"
"1267","MOUNT SINAI WEST","392",2016,"Total_Payments",-0.8,"Mount Sinai"
"1268","MOUNT SINAI WEST","392",2016,"Non_Medicare_Payments",-4,"Mount Sinai"
"1269","MOUNT SINAI WEST","392",2017,"Discharges",-17,"Mount Sinai"
"1270","MOUNT SINAI WEST","392",2017,"Medicare_Payments",2,"Mount Sinai"
"1271","MOUNT SINAI WEST","392",2017,"Total_Payments",9,"Mount Sinai"
"1272","MOUNT SINAI WEST","392",2017,"Non_Medicare_Payments",42.3,"Mount Sinai"
"1273","MOUNT SINAI WEST","470",2015,"Discharges",41.5,"Mount Sinai"
"1274","MOUNT SINAI WEST","470",2015,"Medicare_Payments",-9,"Mount Sinai"
"1275","MOUNT SINAI WEST","470",2015,"Total_Payments",-1.2,"Mount Sinai"
"1276","MOUNT SINAI WEST","470",2015,"Non_Medicare_Payments",50.1,"Mount Sinai"
"1277","MOUNT SINAI WEST","470",2016,"Discharges",-9,"Mount Sinai"
"1278","MOUNT SINAI WEST","470",2016,"Medicare_Payments",1.3,"Mount Sinai"
"1279","MOUNT SINAI WEST","470",2016,"Total_Payments",-4,"Mount Sinai"
"1280","MOUNT SINAI WEST","470",2016,"Non_Medicare_Payments",-24.9,"Mount Sinai"
"1281","MOUNT SINAI WEST","470",2017,"Discharges",37.7,"Mount Sinai"
"1282","MOUNT SINAI WEST","470",2017,"Medicare_Payments",-1.6,"Mount Sinai"
"1283","MOUNT SINAI WEST","470",2017,"Total_Payments",11.9,"Mount Sinai"
"1284","MOUNT SINAI WEST","470",2017,"Non_Medicare_Payments",84.5,"Mount Sinai"
"1285","MOUNT SINAI WEST","871",2015,"Discharges",36.9,"Mount Sinai"
"1286","MOUNT SINAI WEST","871",2015,"Medicare_Payments",-7,"Mount Sinai"
"1287","MOUNT SINAI WEST","871",2015,"Total_Payments",-7.3,"Mount Sinai"
"1288","MOUNT SINAI WEST","871",2015,"Non_Medicare_Payments",-9.5,"Mount Sinai"
"1289","MOUNT SINAI WEST","871",2016,"Discharges",26.2,"Mount Sinai"
"1290","MOUNT SINAI WEST","871",2016,"Medicare_Payments",-4,"Mount Sinai"
"1291","MOUNT SINAI WEST","871",2016,"Total_Payments",-2,"Mount Sinai"
"1292","MOUNT SINAI WEST","871",2016,"Non_Medicare_Payments",12.8,"Mount Sinai"
"1293","MOUNT SINAI WEST","871",2017,"Discharges",23.3,"Mount Sinai"
"1294","MOUNT SINAI WEST","871",2017,"Medicare_Payments",12.3,"Mount Sinai"
"1295","MOUNT SINAI WEST","871",2017,"Total_Payments",13.5,"Mount Sinai"
"1296","MOUNT SINAI WEST","871",2017,"Non_Medicare_Payments",21,"Mount Sinai"
"1297","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2015,"Discharges",28.8,"NewYork-Presbyterian"
"1298","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2015,"Medicare_Payments",-2.7,"NewYork-Presbyterian"
"1299","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2015,"Total_Payments",-2.3,"NewYork-Presbyterian"
"1300","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2015,"Non_Medicare_Payments",0.9,"NewYork-Presbyterian"
"1301","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2016,"Discharges",-1.8,"NewYork-Presbyterian"
"1302","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2016,"Medicare_Payments",-0.3,"NewYork-Presbyterian"
"1303","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2016,"Total_Payments",-2.8,"NewYork-Presbyterian"
"1304","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2016,"Non_Medicare_Payments",-19.8,"NewYork-Presbyterian"
"1305","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2017,"Discharges",61.6,"NewYork-Presbyterian"
"1306","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2017,"Medicare_Payments",-4.5,"NewYork-Presbyterian"
"1307","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2017,"Total_Payments",-2.7,"NewYork-Presbyterian"
"1308","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","291",2017,"Non_Medicare_Payments",12.1,"NewYork-Presbyterian"
"1309","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2015,"Discharges",-6,"NewYork-Presbyterian"
"1310","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2015,"Medicare_Payments",-0.4,"NewYork-Presbyterian"
"1311","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2015,"Total_Payments",0.4,"NewYork-Presbyterian"
"1312","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2015,"Non_Medicare_Payments",4.3,"NewYork-Presbyterian"
"1313","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2016,"Discharges",5.7,"NewYork-Presbyterian"
"1314","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2016,"Medicare_Payments",-0.3,"NewYork-Presbyterian"
"1315","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2016,"Total_Payments",2.4,"NewYork-Presbyterian"
"1316","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2016,"Non_Medicare_Payments",15,"NewYork-Presbyterian"
"1317","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2017,"Discharges",-40.5,"NewYork-Presbyterian"
"1318","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2017,"Medicare_Payments",3.8,"NewYork-Presbyterian"
"1319","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2017,"Total_Payments",-0.4,"NewYork-Presbyterian"
"1320","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","312",2017,"Non_Medicare_Payments",-18,"NewYork-Presbyterian"
"1321","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2015,"Discharges",-0.9,"NewYork-Presbyterian"
"1322","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2015,"Medicare_Payments",-3.9,"NewYork-Presbyterian"
"1323","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2015,"Total_Payments",-3.1,"NewYork-Presbyterian"
"1324","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2015,"Non_Medicare_Payments",0.9,"NewYork-Presbyterian"
"1325","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2016,"Discharges",-21.3,"NewYork-Presbyterian"
"1326","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2016,"Medicare_Payments",-0.8,"NewYork-Presbyterian"
"1327","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2016,"Total_Payments",0.1,"NewYork-Presbyterian"
"1328","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2016,"Non_Medicare_Payments",3.9,"NewYork-Presbyterian"
"1329","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2017,"Discharges",-22.1,"NewYork-Presbyterian"
"1330","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2017,"Medicare_Payments",-0.1,"NewYork-Presbyterian"
"1331","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2017,"Total_Payments",-0.7,"NewYork-Presbyterian"
"1332","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","392",2017,"Non_Medicare_Payments",-2.8,"NewYork-Presbyterian"
"1333","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2015,"Discharges",3.1,"NewYork-Presbyterian"
"1334","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2015,"Medicare_Payments",-5.2,"NewYork-Presbyterian"
"1335","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2015,"Total_Payments",-0.4,"NewYork-Presbyterian"
"1336","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2015,"Non_Medicare_Payments",39.5,"NewYork-Presbyterian"
"1337","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2016,"Discharges",30.8,"NewYork-Presbyterian"
"1338","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2016,"Medicare_Payments",-0.8,"NewYork-Presbyterian"
"1339","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2016,"Total_Payments",1.7,"NewYork-Presbyterian"
"1340","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2016,"Non_Medicare_Payments",16.1,"NewYork-Presbyterian"
"1341","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2017,"Discharges",-2.9,"NewYork-Presbyterian"
"1342","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2017,"Medicare_Payments",-3.5,"NewYork-Presbyterian"
"1343","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2017,"Total_Payments",-4.2,"NewYork-Presbyterian"
"1344","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","470",2017,"Non_Medicare_Payments",-7.6,"NewYork-Presbyterian"
"1345","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2015,"Discharges",7.4,"NewYork-Presbyterian"
"1346","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2015,"Medicare_Payments",-1.2,"NewYork-Presbyterian"
"1347","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2015,"Total_Payments",0.2,"NewYork-Presbyterian"
"1348","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2015,"Non_Medicare_Payments",12.6,"NewYork-Presbyterian"
"1349","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2016,"Discharges",8.1,"NewYork-Presbyterian"
"1350","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2016,"Medicare_Payments",-4.5,"NewYork-Presbyterian"
"1351","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2016,"Total_Payments",-3.6,"NewYork-Presbyterian"
"1352","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2016,"Non_Medicare_Payments",3.2,"NewYork-Presbyterian"
"1353","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2017,"Discharges",17.8,"NewYork-Presbyterian"
"1354","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2017,"Medicare_Payments",-4.7,"NewYork-Presbyterian"
"1355","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2017,"Total_Payments",-5.5,"NewYork-Presbyterian"
"1356","NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL","871",2017,"Non_Medicare_Payments",-11.3,"NewYork-Presbyterian"
"1357","NEW YORK-PRESBYTERIAN HOSPITAL","291",2015,"Discharges",6,"NewYork-Presbyterian"
"1358","NEW YORK-PRESBYTERIAN HOSPITAL","291",2015,"Medicare_Payments",-6.5,"NewYork-Presbyterian"
"1359","NEW YORK-PRESBYTERIAN HOSPITAL","291",2015,"Total_Payments",-8.1,"NewYork-Presbyterian"
"1360","NEW YORK-PRESBYTERIAN HOSPITAL","291",2015,"Non_Medicare_Payments",-15.6,"NewYork-Presbyterian"
"1361","NEW YORK-PRESBYTERIAN HOSPITAL","291",2016,"Discharges",9.2,"NewYork-Presbyterian"
"1362","NEW YORK-PRESBYTERIAN HOSPITAL","291",2016,"Medicare_Payments",5.4,"NewYork-Presbyterian"
"1363","NEW YORK-PRESBYTERIAN HOSPITAL","291",2016,"Total_Payments",6,"NewYork-Presbyterian"
"1364","NEW YORK-PRESBYTERIAN HOSPITAL","291",2016,"Non_Medicare_Payments",8.9,"NewYork-Presbyterian"
"1365","NEW YORK-PRESBYTERIAN HOSPITAL","291",2017,"Discharges",41.1,"NewYork-Presbyterian"
"1366","NEW YORK-PRESBYTERIAN HOSPITAL","291",2017,"Medicare_Payments",-9.9,"NewYork-Presbyterian"
"1367","NEW YORK-PRESBYTERIAN HOSPITAL","291",2017,"Total_Payments",-12.4,"NewYork-Presbyterian"
"1368","NEW YORK-PRESBYTERIAN HOSPITAL","291",2017,"Non_Medicare_Payments",-24.8,"NewYork-Presbyterian"
"1369","NEW YORK-PRESBYTERIAN HOSPITAL","312",2015,"Discharges",5.3,"NewYork-Presbyterian"
"1370","NEW YORK-PRESBYTERIAN HOSPITAL","312",2015,"Medicare_Payments",1.5,"NewYork-Presbyterian"
"1371","NEW YORK-PRESBYTERIAN HOSPITAL","312",2015,"Total_Payments",0.2,"NewYork-Presbyterian"
"1372","NEW YORK-PRESBYTERIAN HOSPITAL","312",2015,"Non_Medicare_Payments",-4.4,"NewYork-Presbyterian"
"1373","NEW YORK-PRESBYTERIAN HOSPITAL","312",2016,"Discharges",-15.5,"NewYork-Presbyterian"
"1374","NEW YORK-PRESBYTERIAN HOSPITAL","312",2016,"Medicare_Payments",2.4,"NewYork-Presbyterian"
