"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"1400000US36005035900","Census Tract 359, Bronx County, New York","1975","206","250","118","505","162","39","49","47","52","0","12","1054","256","80","57","28","39","52","39"
"1400000US36005036800","Census Tract 368, Bronx County, New York","1988","321","220","226","1499","256","0","12","0","12","0","12","244","147","25","42","25","42","0","12"
"1400000US36005006400","Census Tract 64, Bronx County, New York","3612","409","460","208","1420","265","0","12","101","132","0","12","1474","423","157","182","0","12","157","182"
"1400000US36005007800","Census Tract 78, Bronx County, New York","7025","704","1555","621","1925","584","0","17","638","414","0","17","2759","820","148","150","81","127","67","77"
"1400000US36005008500","Census Tract 85, Bronx County, New York","5972","624","523","194","1854","518","49","53","8","17","0","17","3378","613","160","82","109","60","51","56"
"1400000US36005013100","Census Tract 131, Bronx County, New York","5076","522","734","280","2214","475","13","23","8","19","0","17","2001","469","106","53","57","46","49","41"
"1400000US36005016400","Census Tract 164, Bronx County, New York","993","185","829","188","38","35","0","12","0","12","0","12","112","50","14","15","14","15","0","12"
"1400000US36005018400","Census Tract 184, Bronx County, New York","4018","371","2734","392","97","68","0","12","52","86","19","32","1015","345","101","94","19","30","82","90"
"1400000US36005019300","Census Tract 193, Bronx County, New York","5942","529","640","339","2740","608","26","38","86","111","0","17","2367","638","83","82","83","82","0","17"
"1400000US36005021302","Census Tract 213.02, Bronx County, New York","6040","869","460","255","3185","1032","0","17","41","61","44","69","2198","712","112","93","52","64","60","63"
"1400000US36005021602","Census Tract 216.02, Bronx County, New York","5635","621","1221","371","2071","339","56","85","1096","490","0","17","786","514","405","319","24","38","381","313"
"1400000US36005021900","Census Tract 219, Bronx County, New York","1045","187","105","70","121","55","6","11","10","11","0","12","779","196","24","26","24","26","0","12"
"1400000US36005037200","Census Tract 372, Bronx County, New York","2279","333","312","199","1254","242","0","12","50","50","0","12","508","167","155","133","81","98","74","89"
"1400000US36005039902","Census Tract 399.02, Bronx County, New York","5346","378","624","205","970","256","71","71","79","99","31","49","3138","512","433","233","208","157","225","196"
"1400000US36005042600","Census Tract 426, Bronx County, New York","6477","713","482","195","5288","609","0","17","570","491","0","17","137","223","0","17","0","17","0","17"
"1400000US36005045800","Census Tract 458, Bronx County, New York","5605","487","1272","462","2557","475","0","17","62","70","15","23","1460","474","239","204","14","24","225","197"
"1400000US36005046000","Census Tract 460, Bronx County, New York","3190","504","251","105","2397","542","18","23","28","34","0","12","414","283","82","89","16","24","66","86"
"1400000US36005023900","Census Tract 239, Bronx County, New York","7684","660","672","431","2264","641","0","17","77","102","0","17","4321","768","350","271","2","5","348","271"
"1400000US36005024100","Census Tract 241, Bronx County, New York","6635","576","676","232","2262","356","16","27","28","44","0","17","3608","572","45","52","4","8","41","52"
"1400000US36005026601","Census Tract 266.01, Bronx County, New York","3352","367","1822","437","212","144","0","12","220","180","0","12","951","355","147","147","112","146","35","31"
"1400000US36005028400","Census Tract 284, Bronx County, New York","598","379","245","115","179","185","0","12","0","12","0","12","149","131","25","35","0","12","25","35"
"1400000US36005028700","Census Tract 287, Bronx County, New York","3000","328","1162","313","421","227","40","49","229","103","0","12","1044","364","104","83","35","41","69","72"
"1400000US36005028800","Census Tract 288, Bronx County, New York","3288","385","2233","484","256","248","0","12","387","290","0","12","211","155","201","194","87","132","114","158"
"1400000US36005035100","Census Tract 351, Bronx County, New York","3766","348","2783","336","303","132","19","26","263","159","0","12","280","215","118","76","39","36","79","61"
"1400000US36005036700","Census Tract 367, Bronx County, New York","2440","313","352","181","715","190","3","6","79","87","0","12","1222","245","69","37","53","39","16","26"
"1400000US36005039901","Census Tract 399.01, Bronx County, New York","5615","512","579","189","1117","348","0","17","267","147","0","17","3534","624","118","113","25","28","93","108"
"1400000US36005038100","Census Tract 381, Bronx County, New York","6909","794","959","506","2732","669","0","17","0","17","0","17","2882","711","336","190","173","156","163","126"
"1400000US36005038800","Census Tract 388, Bronx County, New York","2780","374","217","212","1997","332","0","12","46","64","0","12","467","215","53","39","53","39","0","12"
"1400000US36005039700","Census Tract 397, Bronx County, New York","3881","341","2585","340","330","153","0","12","240","90","0","12","597","158","129","62","18","20","111","63"
"1400000US36005040900","Census Tract 409, Bronx County, New York","3164","241","634","178","2102","301","0","12","71","78","0","12","310","201","47","46","28","36","19","29"
"1400000US36005042000","Census Tract 420, Bronx County, New York","3799","590","501","270","2304","550","71","102","149","132","27","43","598","219","149","114","0","12","149","114"
"1400000US36005042400","Census Tract 424, Bronx County, New York","2562","257","274","118","1919","240","7","14","72","46","0","12","282","207","8","12","0","12","8","12"
"1400000US36005043500","Census Tract 435, Bronx County, New York","361","151","32","47","181","71","101","154","0","12","0","12","42","31","5","7","0","12","5","7"
"1400000US36005042800","Census Tract 428, Bronx County, New York","2114","213","218","91","1751","207","0","12","24","24","0","12","63","61","58","39","13","19","45","43"
"1400000US36005041100","Census Tract 411, Bronx County, New York","3766","342","728","249","804","317","16","24","184","117","0","12","2001","516","33","45","0","12","33","45"
"1400000US36005041300","Census Tract 413, Bronx County, New York","8261","860","1305","469","1225","285","27","47","384","172","0","17","5057","832","263","191","33","60","230","172"
"1400000US36005041900","Census Tract 419, Bronx County, New York","6822","861","2418","702","1315","714","0","17","378","184","0","17","2550","868","161","120","21","33","140","116"
"1400000US36005023301","Census Tract 233.01, Bronx County, New York","3804","409","348","185","1258","326","36","43","60","52","0","12","2029","408","73","51","28","33","45","40"
"1400000US36005023502","Census Tract 235.02, Bronx County, New York","4180","455","967","364","1136","303","9","15","64","52","0","12","1935","455","69","53","27","34","42","45"
"1400000US36005033500","Census Tract 335, Bronx County, New York","2011","251","1577","245","143","54","0","12","113","77","0","12","80","45","98","55","7","11","91","54"
"1400000US36005033700","Census Tract 337, Bronx County, New York","2381","224","1620","207","212","102","6","10","201","105","0","12","211","127","131","84","80","80","51","33"
"1400000US36005034800","Census Tract 348, Bronx County, New York","6318","815","1209","606","3035","613","0","17","157","172","0","17","1437","594","480","362","359","316","121","122"
"1400000US36005036000","Census Tract 360, Bronx County, New York","3149","326","588","179","1520","312","0","12","405","174","0","12","587","219","49","42","31","29","18","19"
"1400000US36005037504","Census Tract 375.04, Bronx County, New York","3409","329","708","270","1320","263","12","21","0","12","34","57","1301","350","34","39","24","36","10","17"
"1400000US36005038301","Census Tract 383.01, Bronx County, New York","4882","452","405","196","1407","352","8","13","8","12","0","12","2928","539","126","94","53","55","73","54"
"1400000US36005038302","Census Tract 383.02, Bronx County, New York","6127","482","529","288","2636","377","8","12","0","17","0","17","2583","455","371","186","272","180","99","96"
"1400000US36005039500","Census Tract 395, Bronx County, New York","4228","466","584","262","2072","380","52","72","31","36","0","12","1455","471","34","39","22","33","12","19"
"1400000US36005040303","Census Tract 403.03, Bronx County, New York","5102","464","636","289","909","377","218","212","150","116","0","17","2973","495","216","143","139","126","77","66"
"1400000US36005040304","Census Tract 403.04, Bronx County, New York","3903","504","349","163","361","204","12","18","210","103","0","12","2894","509","77","79","70","79","7","12"
"1400000US36005040501","Census Tract 405.01, Bronx County, New York","4435","509","379","220","659","299","0","12","204","126","0","12","3089","568","104","70","77","71","27","30"
"1400000US36005045600","Census Tract 456, Bronx County, New York","3344","405","982","322","2030","410","0","12","168","140","0","12","133","126","31","44","31","44","0","12"
"1400000US36005040502","Census Tract 405.02, Bronx County, New York","7260","710","973","580","2543","659","12","21","515","277","0","17","3126","616","91","98","54","58","37","47"
"1400000US36005043400","Census Tract 434, Bronx County, New York","3884","417","593","338","2243","350","0","12","238","236","0","12","751","174","59","47","18","28","41","39"
"1400000US36005044400","Census Tract 444, Bronx County, New York","4177","357","335","147","3343","379","78","120","159","123","0","12","207","122","55","87","0","12","55","87"
"1400000US36005030100","Census Tract 301, Bronx County, New York","1392","198","869","202","112","73","0","12","56","32","0","12","267","118","88","77","20","20","68","69"
"1400000US36005027600","Census Tract 276, Bronx County, New York","4","7","4","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36005030200","Census Tract 302, Bronx County, New York","9213","1064","1058","415","6159","707","0","17","135","147","0","17","1659","846","202","216","119","189","83","92"
"1400000US36005034200","Census Tract 342, Bronx County, New York","1982","263","398","195","920","215","56","82","105","98","0","12","475","249","28","25","14","22","14","15"
"1400000US36005037000","Census Tract 370, Bronx County, New York","2528","262","258","123","1814","275","0","12","37","33","0","12","379","140","40","33","5","8","35","32"
"1400000US36005002702","Census Tract 27.02, Bronx County, New York","4702","491","480","315","2069","505","82","104","0","12","0","12","1878","523","193","158","122","114","71","107"
