apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Minor,70 or Older,1,3,5654.3,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,30 to 49,1,2,6685.43,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,3,5.333333333333333,5970.933333333333,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,8,2.625,6560.01625,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Self-Pay,Extreme,50 to 69,1,7,5574.5,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Self-Pay,Extreme,70 or Older,1,24,4698.75,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Spanish/Hispanic,Self-Pay,Moderate,18 to 29,1,4,6383.9,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Unknown,Medicare,Major,70 or Older,1,12,4861.23,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Unknown,Medicare,Moderate,50 to 69,1,8,5615.93,Others,14.72,530
194,Brookdale Hospital Medical Center,Other Race,Unknown,Medicare,Moderate,70 or Older,1,9,5655.13,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,4.5,5581.1849999999995,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Not Span/Hispanic,Medicare,Major,50 to 69,2,8.5,6470.385,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Not Span/Hispanic,Medicare,Major,70 or Older,4,4.25,6124.975,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,2,2.5,6744.9400000000005,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,23,4223.28,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Spanish/Hispanic,Medicare,Major,70 or Older,7,8.142857142857142,4803.371428571429,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,1,2,6176.11,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Unknown,Medicare,Extreme,70 or Older,1,6,6377.93,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Unknown,Medicare,Major,50 to 69,1,7,6376.85,Others,14.72,530
194,Brookdale Hospital Medical Center,White,Unknown,Self-Pay,Major,50 to 69,1,3,6735.4,Others,14.72,530
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,2,11983.29,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,9,8089.23,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,7.5,12884.795,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,8,6,10377.95625,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,20,7.7,11993.0545,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,37,6.5675675675675675,12107.484594594594,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Minor,30 to 49,1,3,9836.14,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Minor,50 to 69,4,2.25,13226.2775,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Minor,70 or Older,2,1,18008.415,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,3,3,15187.84,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,15,3.8,13014.164666666667,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,22,4.318181818181818,12508.375454545454,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,3,15485.58,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,1,21,8152.32,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,5,8582.64,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,2,4.5,13640.55,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Not Span/Hispanic,Self-Pay,Major,50 to 69,1,4,13490.43,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Spanish/Hispanic,Medicare,Moderate,70 or Older,2,7,14064.869999999999,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Spanish/Hispanic,Private Health Insurance,Moderate,30 to 49,1,4,9298.31,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Blue Cross/Blue Shield,Moderate,50 to 69,1,2,16210.26,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Extreme,70 or Older,2,10.5,13164.305,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Major,50 to 69,6,5.166666666666667,12255.306666666667,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Major,70 or Older,40,6.85,11604.5965,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Minor,70 or Older,1,3,15173.86,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Moderate,30 to 49,1,2,16742.22,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Moderate,50 to 69,6,2.3333333333333335,14746.9,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Medicare,Moderate,70 or Older,25,3.68,11454.3904,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Private Health Insurance,Major,30 to 49,1,9,8448.82,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Private Health Insurance,Major,50 to 69,1,3,13127.94,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Private Health Insurance,Major,70 or Older,1,15,6158.63,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Private Health Insurance,Moderate,50 to 69,1,4,12374.1,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Black/African American,Unknown,Private Health Insurance,Moderate,70 or Older,1,5,5653.39,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,2,7,11682.93,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Extreme,50 to 69,2,1,18844.215,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,4,10,11562.9425,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,1,4,11787.47,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,4,4.25,13770.3275,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,13,4.153846153846154,12916.882307692307,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Minor,70 or Older,1,10,6822.23,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,2,6,9983.795,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,17,4.9411764705882355,10565.433529411765,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Private Health Insurance,Minor,50 to 69,1,3,12582.97,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Spanish/Hispanic,Private Health Insurance,Moderate,70 or Older,1,3,6212.73,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Unknown,Medicare,Major,50 to 69,1,2,13254.82,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Unknown,Medicare,Major,70 or Older,3,3.6666666666666665,11990.106666666667,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Unknown,Medicare,Minor,50 to 69,1,2,11602.42,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Unknown,Medicare,Moderate,50 to 69,1,4,12813.89,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,Other Race,Unknown,Medicare,Moderate,70 or Older,1,4,13920.23,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Not Span/Hispanic,Medicare,Major,70 or Older,1,9,7581.44,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,1,20475.51,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Unknown,Medicare,Extreme,50 to 69,1,46,10656.32,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Unknown,Medicare,Extreme,70 or Older,1,4,13992.51,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Unknown,Medicare,Major,70 or Older,1,2,14988.9,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Unknown,Medicare,Minor,70 or Older,1,1,17044.11,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Unknown,Private Health Insurance,Major,50 to 69,1,8,16341.79,SUNY,2.958,464
194,Brooklyn Hospital Center - Downtown Campus,White,Unknown,Private Health Insurance,Moderate,50 to 69,1,2,16125.47,SUNY,2.958,464
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,23.5,2132.56,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,2,42,2057.99,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,9,5.777777777777778,2067.1566666666668,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,7,17,2151.41,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,16,2233.11,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,26,2435.82,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,3,2293.24,Others,4.495,200
194,Calvary Hospital Inc,Black/African American,Unknown,Medicare,Major,70 or Older,1,30,2069.56,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,1,19,2066.39,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,5,20.4,2131.4519999999998,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,1,106,2403.73,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,7,20.571428571428573,2114.7242857142855,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,82,2289.43,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,1,3,2119.52,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,87,2279.77,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,2,60.5,2016.495,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,2,25.5,2856.41,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Unknown,Medicare,Major,70 or Older,2,73.5,2105.745,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Unknown,Medicare,Moderate,70 or Older,1,4,2149.95,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Unknown,Private Health Insurance,Moderate,70 or Older,1,1,2274,Others,4.495,200
194,Calvary Hospital Inc,Other Race,Unknown,Self-Pay,Major,50 to 69,1,42,2211.73,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,23,2253.74,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,6,30.5,2073.1016666666665,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Medicare,Major,50 to 69,1,13,2230.26,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Medicare,Major,70 or Older,31,20.032258064516128,2140.447741935484,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Medicare,Minor,70 or Older,4,18.75,1993.56,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,3,12.666666666666666,2200.2433333333333,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,39,14.564102564102564,2106.682307692308,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,1,11,1988.17,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,3,6,2086.6,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,1,4216,Others,4.495,200
194,Calvary Hospital Inc,White,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,9,8.222222222222221,2195.44,Others,4.495,200
194,Calvary Hospital Inc,White,Unknown,Medicare,Major,70 or Older,1,4,2039.49,Others,4.495,200
194,Calvary Hospital Inc,White,Unknown,Medicare,Moderate,70 or Older,1,6,2006,Others,4.495,200
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,1,10,5977.1,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,50 to 69,2,2,7876.004999999999,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,6,5958.61,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,12,7335.85,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,9,5.111111111111111,6638.348888888889,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,12,7.333333333333333,6170.95,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Minor,50 to 69,1,6,6672.78,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,2,2.5,7422.305,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,8,6.75,6773.695,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,16,5.3125,6428.648125,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,5,7177.41,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,1,19,6087.44,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,1,8139.56,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,3,7488.2,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Unknown,Medicare,Major,70 or Older,1,4,7960.38,Health+,9.415,371
194,Coney Island Hospital,Black/African American,Unknown,Medicare,Moderate,50 to 69,1,5,5645.42,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,1,6,6922.73,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,1,8,6508.21,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,7,8.285714285714286,6958.6957142857145,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Minor,70 or Older,2,1.5,7955.5599999999995,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,1,9916.03,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,2,2,9467.17,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,5,2.6,8114.638,Health+,9.415,371
194,Coney Island Hospital,Other Race,Not Span/Hispanic,Self-Pay,Major,50 to 69,1,2,11298.41,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,1,15,5645.52,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,8,9.75,6535.6825,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Medicare,Minor,70 or Older,2,4.5,6675.275,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,3,7,6446.153333333334,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,13,5.615384615384615,6739.3953846153845,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Private Health Insurance,Major,50 to 69,1,3,9364.14,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Self-Pay,Extreme,50 to 69,1,8,5969.11,Health+,9.415,371
194,Coney Island Hospital,Other Race,Spanish/Hispanic,Self-Pay,Major,50 to 69,1,8,5894.02,Health+,9.415,371
194,Coney Island Hospital,Other Race,Unknown,Medicare,Extreme,70 or Older,1,22,5124.7,Health+,9.415,371
194,Coney Island Hospital,Other Race,Unknown,Medicare,Major,70 or Older,2,7,6660.174999999999,Health+,9.415,371
